CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
16607,0,16,3038.67,4,4,4,444,Top Customers
16709,85,5,3029.87,2,3,4,234,Loyal Customers
17799,23,11,3026.08,3,4,4,344,Top Customers
16156,25,13,3024.62,3,4,4,344,Top Customers
13631,135,12,3021.77,2,4,4,244,Loyal Customers
18094,82,7,3017.3,2,4,4,244,Loyal Customers
16678,2,17,3013.83,4,4,4,444,Top Customers
12598,10,9,3002.68,4,4,4,444,Top Customers
15861,13,9,3000.36,4,4,4,444,Top Customers
12395,5,15,2998.28,4,4,4,444,Top Customers
14307,1,6,2995.72,4,4,4,444,Top Customers
12670,11,6,2986.15,4,4,4,444,Top Customers
12916,139,5,2982.35,2,3,4,234,Loyal Customers
15687,24,11,2981.5,3,4,4,344,Top Customers
15854,87,12,2974.65,2,4,4,244,Loyal Customers
16497,50,6,2965.69,3,4,4,344,Top Customers
15514,13,13,2963.19,4,4,4,444,Top Customers
17659,18,14,2954.75,4,4,4,444,Top Customers
14639,32,8,2952.34,3,4,4,344,Top Customers
17084,243,2,2949.75,1,2,4,124,Big Spenders
14146,82,6,2949.57,2,4,4,244,Loyal Customers
12754,160,5,2949.12,1,3,4,134,Loyal Customers
16393,12,20,2941.05,4,4,4,444,Top Customers
17444,33,3,2940.04,3,2,4,324,Big Spenders
14868,22,9,2939.64,3,4,4,344,Top Customers
14032,6,18,2929.84,4,4,4,444,Top Customers
14530,26,6,2925.91,3,4,4,344,Top Customers
17512,29,11,2920.04,3,4,4,344,Top Customers
12906,12,5,2919.81,4,3,4,434,Top Customers
13451,5,6,2916.45,4,4,4,444,Top Customers
14543,29,21,2916.17,3,4,4,344,Top Customers
12438,15,2,2906.85,4,2,4,424,Big Spenders
17924,12,13,2894.33,4,4,4,444,Top Customers
18144,35,12,2888.75,3,4,4,344,Top Customers
15673,1,4,2881.02,4,3,4,434,Top Customers
14251,11,5,2879.7,4,3,4,434,Top Customers
16633,4,7,2878.15,4,4,4,444,Top Customers
14005,10,5,2874.72,4,3,4,434,Top Customers
13901,73,5,2867.2,2,3,4,234,Loyal Customers
15628,25,10,2865.64,3,4,4,344,Top Customers
12685,29,6,2863.08,3,4,4,344,Top Customers
18145,13,4,2861.55,4,3,4,434,Top Customers
14299,0,18,2855.35,4,4,4,444,Top Customers
12473,54,9,2848.23,3,4,4,344,Top Customers
12408,128,9,2842.57,2,4,4,244,Loyal Customers
14535,30,4,2841.09,3,3,4,334,Top Customers
14711,11,12,2838.2,4,4,4,444,Top Customers
14852,0,6,2836.69,4,4,4,444,Top Customers
17596,24,7,2827.93,3,4,4,344,Top Customers
13174,17,3,2817.03,4,2,4,424,Big Spenders
15984,72,11,2816.97,2,4,4,244,Loyal Customers
12356,23,3,2811.43,3,2,4,324,Big Spenders
16081,57,5,2806.9,3,3,4,334,Top Customers
14572,41,10,2803.69,3,4,4,344,Top Customers
12758,117,2,2791.59,2,2,4,224,Big Spenders
17739,12,8,2786.05,4,4,4,444,Top Customers
16928,32,19,2781.5,3,4,4,344,Top Customers
12388,16,6,2780.66,4,4,4,444,Top Customers
14112,23,12,2774.17,3,4,4,344,Top Customers
13769,60,16,2771.87,2,4,4,244,Loyal Customers
17644,32,17,2768.98,3,4,4,344,Top Customers
15356,72,10,2766.5,2,4,4,244,Loyal Customers
13735,25,8,2766.18,3,4,4,344,Top Customers
13230,60,15,2763.41,2,4,4,244,Loyal Customers
16871,23,7,2761.49,3,4,4,344,Top Customers
15114,38,10,2760.56,3,4,4,344,Top Customers
16764,10,18,2758.25,4,4,4,444,Top Customers
14626,24,7,2757.07,3,4,4,344,Top Customers
15993,16,10,2756.82,4,4,4,444,Top Customers
16316,79,12,2755.56,2,4,4,244,Loyal Customers
12578,22,4,2753.36,3,3,4,334,Top Customers
13870,41,10,2751.25,3,4,4,344,Top Customers
14854,68,8,2749.89,2,4,4,244,Loyal Customers
17504,66,10,2745.28,2,4,4,244,Loyal Customers
14903,22,10,2744.48,3,4,4,344,Top Customers
17213,38,11,2741.08,3,4,4,344,Top Customers
14125,11,3,2740.43,4,2,4,424,Big Spenders
14121,11,6,2740.3,4,4,4,444,Top Customers
16003,60,5,2735.37,2,3,4,234,Loyal Customers
12380,22,5,2720.56,3,3,4,334,Top Customers
18230,10,10,2716.6,4,4,4,444,Top Customers
12840,65,6,2714.27,2,4,4,244,Loyal Customers
13285,24,4,2709.12,3,3,4,334,Top Customers
13654,36,6,2707.33,3,4,4,344,Top Customers
13971,5,11,2702.22,4,4,4,444,Top Customers
18097,101,7,2692.85,2,4,4,244,Loyal Customers
14107,52,8,2688.48,3,4,4,344,Top Customers
17386,114,6,2686.42,2,4,4,244,Loyal Customers
14732,1,10,2686.34,4,4,4,444,Top Customers
15796,18,10,2666.61,4,4,4,444,Top Customers
14713,10,12,2664.26,4,4,4,444,Top Customers
12360,53,3,2662.06,3,2,4,324,Big Spenders
14439,320,1,2661.24,1,1,4,114,Big Spenders
17069,3,13,2655.22,4,4,4,444,Top Customers
13851,215,3,2651.46,1,2,4,124,Big Spenders
15321,50,4,2650.73,3,3,4,334,Top Customers
15696,66,12,2644.46,2,4,4,244,Loyal Customers
13804,79,7,2635.79,2,4,4,244,Loyal Customers
15671,19,10,2635.49,4,4,4,444,Top Customers
17402,51,13,2633.85,3,4,4,344,Top Customers
18077,32,11,2633.01,3,4,4,344,Top Customers
13771,180,5,2631.7,1,3,4,134,Loyal Customers
16618,121,6,2630.64,2,4,4,244,Loyal Customers
12721,80,7,2628.98,2,4,4,244,Loyal Customers
15752,40,8,2628.93,3,4,4,344,Top Customers
17965,9,14,2622.57,4,4,4,444,Top Customers
18210,10,6,2621.38,4,4,4,444,Top Customers
14262,18,8,2618.23,4,4,4,444,Top Customers
12708,37,16,2616.32,3,4,4,344,Top Customers
12625,5,3,2614.32,4,2,4,424,Big Spenders
12836,30,4,2612.86,3,3,4,334,Top Customers
17346,0,16,2611.58,4,4,4,444,Top Customers
16255,17,10,2609.3,4,4,4,444,Top Customers
12726,29,7,2609.1,3,4,4,344,Top Customers
16241,0,13,2607.87,4,4,4,444,Top Customers
14408,11,7,2606.53,4,4,4,444,Top Customers
13422,52,2,2601.55,3,2,4,324,Big Spenders
13644,17,5,2597.52,4,3,4,434,Top Customers
16919,6,11,2596.45,4,4,4,444,Top Customers
18260,100,8,2595,2,4,4,244,Loyal Customers
15782,10,4,2593.94,4,3,4,434,Top Customers
13983,0,13,2590.46,4,4,4,444,Top Customers
13895,22,5,2588.12,3,3,4,334,Top Customers
13021,26,12,2584.4,3,4,4,344,Top Customers
12520,37,6,2582.51,3,4,4,344,Top Customers
12600,29,11,2581.04,3,4,4,344,Top Customers
13911,58,9,2580.91,2,4,4,244,Loyal Customers
15485,90,3,2575,2,2,4,224,Big Spenders
15521,35,13,2574.65,3,4,4,344,Top Customers
17655,11,8,2571.74,4,4,4,444,Top Customers
15033,26,11,2571.02,3,4,4,344,Top Customers
16308,108,4,2560,2,3,4,234,Loyal Customers
14397,4,23,2556.68,4,4,4,444,Top Customers
15572,26,7,2552.86,3,4,4,344,Top Customers
13136,1,11,2545.38,4,4,4,444,Top Customers
13344,160,3,2543.72,1,2,4,124,Big Spenders
14676,38,8,2543.24,3,4,4,344,Top Customers
14334,17,9,2539.46,4,4,4,444,Top Customers
13883,5,9,2538.75,4,4,4,444,Top Customers
18075,24,14,2538.72,3,4,4,344,Top Customers
14243,92,14,2535.88,2,4,4,244,Loyal Customers
13471,22,4,2531.58,3,3,4,334,Top Customers
16912,24,14,2528.67,3,4,4,344,Top Customers
17317,31,5,2524.02,3,3,4,334,Top Customers
15245,135,3,2515.84,2,2,4,224,Big Spenders
17728,22,5,2515.68,3,3,4,334,Top Customers
17314,0,11,2514.76,4,4,4,444,Top Customers
17700,17,6,2508.89,4,4,4,444,Top Customers
18245,5,8,2507.56,4,4,4,444,Top Customers
17449,1,8,2504.86,4,4,4,444,Top Customers
13695,2,15,2504.13,4,4,4,444,Top Customers
13975,37,7,2503.23,3,4,4,344,Top Customers
16477,68,7,2494.46,2,4,4,244,Loyal Customers
14546,41,9,2487.02,3,4,4,344,Top Customers
14701,11,12,2486.22,4,4,4,444,Top Customers
15271,4,16,2485.82,4,4,4,444,Top Customers
12913,16,5,2483.63,4,3,4,434,Top Customers
16710,20,10,2483.04,4,4,4,444,Top Customers
13507,108,4,2479.16,2,3,4,234,Loyal Customers
12455,74,6,2466.86,2,4,4,244,Loyal Customers
17164,33,8,2466.4,3,4,4,344,Top Customers
12517,29,6,2464.89,3,4,4,344,Top Customers
17131,48,5,2463.17,3,3,4,334,Top Customers
13784,10,11,2462.79,4,4,4,444,Top Customers
15932,1,11,2461.85,4,4,4,444,Top Customers
17682,11,7,2459.33,4,4,4,444,Top Customers
14315,22,7,2456.98,3,4,4,344,Top Customers
14842,44,8,2456.8,3,4,4,344,Top Customers
14659,79,12,2456.53,2,4,4,244,Loyal Customers
15750,16,9,2451.23,4,4,4,444,Top Customers
14163,64,4,2445.91,2,3,4,234,Loyal Customers
13588,16,13,2445.12,4,4,4,444,Top Customers
13949,25,6,2427.32,3,4,4,344,Top Customers
14766,66,8,2423.07,2,4,4,244,Loyal Customers
15606,2,11,2422.64,4,4,4,444,Top Customers
13658,10,7,2421.47,4,4,4,444,Top Customers
15089,11,6,2420.84,4,4,4,444,Top Customers
16143,35,7,2419.84,3,4,4,344,Top Customers
12397,136,2,2409.9,2,2,4,224,Big Spenders
17589,33,4,2404.17,3,3,4,334,Top Customers
15980,1,3,2398.86,4,2,4,424,Big Spenders
13141,85,6,2385.8,2,4,4,244,Loyal Customers
17071,1,14,2385.48,4,4,4,444,Top Customers
17530,17,10,2385,4,4,4,444,Top Customers
14554,11,4,2381.04,4,3,4,434,Top Customers
17722,245,6,2380.64,1,4,4,144,Loyal Customers
18065,87,15,2380.08,2,4,4,244,Loyal Customers
14930,68,3,2372.86,2,2,4,224,Big Spenders
13722,32,4,2369.16,3,3,4,334,Top Customers
14493,17,7,2362.84,4,4,4,444,Top Customers
17634,35,9,2361.97,3,4,4,344,Top Customers
15370,30,8,2360.55,3,4,4,344,Top Customers
14030,19,8,2360.09,4,4,4,444,Top Customers
14440,43,5,2357.68,3,3,4,334,Top Customers
14502,20,14,2351.02,4,4,4,444,Top Customers
15140,53,8,2350,3,4,4,344,Top Customers
15527,19,10,2348.82,4,4,4,444,Top Customers
13908,5,5,2347.05,4,3,4,434,Top Customers
18259,25,3,2338.6,3,2,4,324,Big Spenders
17434,10,9,2333.42,4,4,4,444,Top Customers
12483,18,13,2327.13,4,4,4,444,Top Customers
14239,44,13,2323.5,3,4,4,344,Top Customers
14309,29,10,2319.68,3,4,4,344,Top Customers
15755,1,8,2318.88,4,4,4,444,Top Customers
13994,40,6,2313.14,3,4,4,344,Top Customers
13394,33,10,2312.8,3,4,4,344,Top Customers
17838,27,6,2312.7,3,4,4,344,Top Customers
14290,12,6,2307.45,4,4,4,444,Top Customers
15288,44,5,2306.52,3,3,4,334,Top Customers
15785,60,8,2303.75,2,4,4,244,Loyal Customers
17211,4,9,2299.67,4,4,4,444,Top Customers
15105,19,7,2298.93,4,4,4,444,Top Customers
15270,16,9,2298.2,4,4,4,444,Top Customers
17954,124,16,2295.37,2,4,4,244,Loyal Customers
13704,0,10,2295.31,4,4,4,444,Top Customers
15704,127,4,2293.62,2,3,4,234,Loyal Customers
12615,72,4,2291.19,2,3,4,234,Loyal Customers
17744,26,7,2291.08,3,4,4,344,Top Customers
17313,18,2,2288.13,4,2,4,424,Big Spenders
12684,25,7,2283.63,3,4,4,344,Top Customers
17188,12,9,2275.58,4,4,4,444,Top Customers
12782,150,6,2273.32,2,4,4,244,Loyal Customers
17768,167,3,2273.18,1,2,4,124,Big Spenders
14466,60,7,2272.4,2,4,4,244,Loyal Customers
16735,79,7,2269.21,2,4,4,244,Loyal Customers
16550,109,9,2266.25,2,4,4,244,Loyal Customers
18257,40,12,2265.38,3,4,4,344,Top Customers
13700,6,10,2265.12,4,4,4,444,Top Customers
13527,31,8,2263.76,3,4,4,344,Top Customers
16209,1,5,2262.62,4,3,4,434,Top Customers
14432,10,6,2255.51,4,4,4,444,Top Customers
15235,159,12,2247.51,1,4,4,144,Loyal Customers
16771,76,5,2246.81,2,3,4,234,Loyal Customers
16782,11,19,2242.25,4,4,4,444,Top Customers
15665,67,2,2242.01,2,2,4,224,Big Spenders
15281,0,12,2239.95,4,4,4,444,Top Customers
16293,22,12,2236.74,3,4,4,344,Top Customers
14700,152,3,2235.3,2,2,4,224,Big Spenders
18242,66,4,2232.49,2,3,4,234,Loyal Customers
14825,16,12,2226.91,4,4,4,444,Top Customers
12704,23,10,2220.84,3,4,4,344,Top Customers
12876,58,2,2218.02,2,2,4,224,Big Spenders
17591,74,8,2215.02,2,4,4,244,Loyal Customers
15373,19,13,2213.11,4,4,4,444,Top Customers
17442,60,10,2210.26,2,4,4,244,Loyal Customers
12653,149,2,2209.85,2,2,4,224,Big Spenders
14211,54,13,2208.3,3,4,4,344,Top Customers
15797,96,4,2207.4,2,3,4,234,Loyal Customers
13115,0,14,2205.63,4,4,4,444,Top Customers
12755,160,4,2203.2,1,3,4,134,Loyal Customers
13831,17,6,2202.99,4,4,4,444,Top Customers
13680,40,5,2202.31,3,3,4,334,Top Customers
14226,29,7,2201.64,3,4,4,344,Top Customers
17696,1,14,2201.05,4,4,4,444,Top Customers
15123,207,2,2199.31,1,2,4,124,Big Spenders
14776,52,13,2195.58,3,4,4,344,Top Customers
16743,5,8,2191.84,4,4,4,444,Top Customers
13365,182,3,2191.22,1,2,4,124,Big Spenders
13862,19,10,2187.31,4,4,4,444,Top Customers
15179,19,7,2186.2,4,4,4,444,Top Customers
15394,10,4,2183.54,4,3,4,434,Top Customers
16628,60,6,2183.04,2,4,4,244,Loyal Customers
15722,109,6,2181.21,2,4,4,244,Loyal Customers
14808,40,15,2175.37,3,4,4,344,Top Customers
14560,17,24,2174.18,4,4,4,444,Top Customers
16076,23,11,2173.53,3,4,4,344,Top Customers
15811,18,9,2171.32,4,4,4,444,Top Customers
14341,46,9,2166.38,3,4,4,344,Top Customers
12856,19,8,2162.68,4,4,4,444,Top Customers
16456,104,5,2158.37,2,3,4,234,Loyal Customers
12935,27,8,2156.45,3,4,4,344,Top Customers
13755,10,10,2154.68,4,4,4,444,Top Customers
13224,33,3,2150.85,3,2,4,324,Big Spenders
16966,16,10,2148.47,4,4,4,444,Top Customers
17272,43,5,2144.53,3,3,4,334,Top Customers
12633,0,5,2140.63,4,3,4,434,Top Customers
16057,5,10,2140.22,4,4,4,444,Top Customers
13317,95,9,2140.07,2,4,4,244,Loyal Customers
14828,162,3,2139.76,1,2,4,124,Big Spenders
16379,19,5,2131.9,4,3,4,434,Top Customers
17400,211,5,2129.96,1,3,4,134,Loyal Customers
12909,40,8,2128.83,3,4,4,344,Top Customers
14360,121,4,2128.23,2,3,4,234,Loyal Customers
16407,13,10,2126.93,4,4,4,444,Top Customers
15058,26,11,2124.99,3,4,4,344,Top Customers
18061,22,10,2119.41,3,4,4,344,Top Customers
13632,25,6,2117.02,3,4,4,344,Top Customers
18008,36,9,2116.19,3,4,4,344,Top Customers
14691,35,5,2114.33,3,3,4,334,Top Customers
14407,108,9,2111.08,2,4,4,244,Loyal Customers
13517,30,5,2109.07,3,3,4,334,Top Customers
13265,1,5,2107.66,4,3,4,434,Top Customers
18173,68,4,2106.84,2,3,4,234,Loyal Customers
14461,149,3,2103.06,2,2,4,224,Big Spenders
14515,18,6,2102.09,4,4,4,444,Top Customers
12560,101,4,2101.39,2,3,4,234,Loyal Customers
15815,35,5,2100.6,3,3,4,334,Top Customers
17191,29,7,2095.13,3,4,4,344,Top Customers
18283,10,16,2094.88,4,4,4,444,Top Customers
13571,13,12,2092.32,4,4,4,444,Top Customers
13297,24,4,2089.85,3,3,4,334,Top Customers
12501,162,2,2089.68,1,2,4,124,Big Spenders
14810,41,11,2087.88,3,4,4,344,Top Customers
18044,88,11,2085.65,2,4,4,244,Loyal Customers
16954,17,9,2085.08,4,4,4,444,Top Customers
15834,71,6,2084.9,2,4,4,244,Loyal Customers
14306,52,3,2083.42,3,2,4,324,Big Spenders
18093,32,5,2083.42,3,3,4,334,Top Customers
14696,2,9,2070.97,4,4,4,444,Top Customers
14482,19,6,2068.15,4,4,4,444,Top Customers
14209,11,7,2067.13,4,4,4,444,Top Customers
18231,193,6,2066.17,1,4,4,144,Loyal Customers
12928,6,5,2062.7,4,3,4,434,Top Customers
16281,73,1,2062.06,2,1,4,214,Big Spenders
17861,25,9,2059.2,3,4,4,344,Top Customers
18241,10,18,2058.09,4,4,4,444,Top Customers
12610,23,7,2057.99,3,4,4,344,Top Customers
12518,0,5,2056.89,4,3,4,434,Top Customers
13126,39,10,2056.29,3,4,4,344,Top Customers
17667,5,5,2055.51,4,3,4,434,Top Customers
12948,17,8,2053.7,4,4,4,444,Top Customers
17086,25,6,2050.08,3,4,4,344,Top Customers
17625,19,4,2047,4,3,4,434,Top Customers
17597,66,1,2044.37,2,1,4,214,Big Spenders
14232,43,8,2043.93,3,4,4,344,Top Customers
13450,27,6,2043.72,3,4,4,344,Top Customers
14640,16,8,2042.15,4,4,4,444,Top Customers
17090,1,8,2041.85,4,4,4,444,Top Customers
17846,86,1,2033.1,2,1,4,214,Big Spenders
14001,46,4,2030.33,3,3,4,334,Top Customers
16409,3,5,2028.88,4,3,4,434,Top Customers
16358,65,5,2024.95,2,3,4,234,Loyal Customers
14544,25,2,2024.45,3,2,4,324,Big Spenders
16875,6,9,2023.47,4,4,4,444,Top Customers
18069,1,7,2021.82,4,4,4,444,Top Customers
15341,81,1,2020.52,2,1,4,214,Big Spenders
18219,44,11,2019.77,3,4,4,344,Top Customers
14188,72,10,2018.91,2,4,4,244,Loyal Customers
14506,18,5,2012.17,4,3,4,434,Top Customers
15531,90,2,2007.44,2,2,4,224,Big Spenders
15372,138,1,2007.4,2,1,4,214,Big Spenders
16098,88,7,2005.63,2,4,4,244,Loyal Customers
14730,108,8,2005.06,2,4,4,244,Loyal Customers
17082,182,2,2003.85,1,2,4,124,Big Spenders
16754,666,1,2002.4,1,1,4,114,Big Spenders
13305,22,10,2000.86,3,4,4,344,Top Customers
18188,16,4,1998.49,4,3,4,434,Top Customers
16698,227,2,1998,1,2,4,124,Big Spenders
13630,76,11,1995.68,2,4,4,244,Loyal Customers
17827,36,5,1995.46,3,3,4,334,Top Customers
17612,54,10,1992.76,3,4,4,344,Top Customers
17679,53,2,1992.11,3,2,4,324,Big Spenders
17088,29,4,1991.01,3,3,4,334,Top Customers
13593,109,6,1990.28,2,4,4,244,Loyal Customers
13495,233,6,1990.12,1,4,4,144,Loyal Customers
17940,50,14,1983.58,3,4,4,344,Top Customers
12585,223,4,1982.81,1,3,4,134,Loyal Customers
18204,72,4,1979.3,2,3,4,234,Loyal Customers
13590,3,7,1976.12,4,4,4,444,Top Customers
15493,150,7,1967.25,2,4,4,244,Loyal Customers
14462,32,15,1965.9,3,4,4,344,Top Customers
17790,3,14,1965.55,4,4,4,444,Top Customers
17218,12,10,1960.72,4,4,4,444,Top Customers
16341,25,6,1959.38,3,4,4,344,Top Customers
14498,43,5,1957.32,3,3,4,334,Top Customers
17554,17,5,1952.45,4,3,4,434,Top Customers
14653,10,7,1947.55,4,4,4,444,Top Customers
17337,5,7,1944.32,4,4,4,444,Top Customers
14418,26,3,1937.25,3,2,4,324,Big Spenders
14472,64,8,1936.84,2,4,4,244,Loyal Customers
14978,73,5,1931.42,2,3,4,234,Loyal Customers
14655,23,5,1930.15,3,3,4,334,Top Customers
17406,70,5,1928.72,2,3,4,234,Loyal Customers
17490,74,11,1926.88,2,4,4,244,Loyal Customers
14217,10,24,1925.36,4,4,4,444,Top Customers
12528,10,8,1922.28,4,4,4,444,Top Customers
13246,19,7,1922.1,4,4,4,444,Top Customers
16983,4,8,1920.2,4,4,4,444,Top Customers
12674,12,7,1919.31,4,4,4,444,Top Customers
12457,0,12,1917.78,4,4,4,444,Top Customers
15518,39,13,1911.89,3,4,4,344,Top Customers
14285,22,4,1910.01,3,3,4,334,Top Customers
16426,22,10,1908.25,3,4,4,344,Top Customers
14409,72,7,1908.25,2,4,4,244,Loyal Customers
17228,16,8,1906.09,4,4,4,444,Top Customers
16150,1,10,1906.07,4,4,4,444,Top Customers
15819,50,4,1905.45,3,3,4,334,Top Customers
14250,31,3,1904.05,3,2,4,324,Big Spenders
16938,4,5,1903.13,4,3,4,434,Top Customers
14210,92,7,1900.89,2,4,4,244,Loyal Customers
12762,26,2,1898.52,3,2,4,324,Big Spenders
16942,13,10,1894.11,4,4,4,444,Top Customers
12584,10,18,1893.95,4,4,4,444,Top Customers
17870,15,13,1889.4,4,4,4,444,Top Customers
14934,73,3,1888.84,2,2,4,224,Big Spenders
12371,30,2,1887.96,3,2,4,324,Big Spenders
15641,106,4,1887.2,2,3,4,234,Loyal Customers
12853,96,9,1881.7,2,4,4,244,Loyal Customers
17463,17,6,1881.36,4,4,4,444,Top Customers
16170,51,7,1880.42,3,4,4,344,Top Customers
16128,18,5,1880.22,4,3,4,434,Top Customers
17293,0,9,1875.11,4,4,4,444,Top Customers
16986,60,2,1873.2,2,2,4,224,Big Spenders
15021,27,13,1872.28,3,4,4,344,Top Customers
15157,124,5,1869.5,2,3,4,234,Loyal Customers
15367,58,5,1867.69,2,3,4,234,Loyal Customers
14524,72,9,1867.68,2,4,4,244,Loyal Customers
17787,64,4,1865.19,2,3,4,234,Loyal Customers
17738,20,5,1863.35,4,3,4,434,Top Customers
15351,13,10,1862.14,4,4,4,444,Top Customers
14887,80,1,1862,2,1,4,214,Big Spenders
13982,40,5,1861.11,3,3,4,334,Top Customers
13890,19,14,1860.86,4,4,4,444,Top Customers
17422,4,10,1853.13,4,4,4,444,Top Customers
12423,89,9,1849.11,2,4,4,244,Loyal Customers
13421,41,3,1848.98,3,2,4,324,Big Spenders
18180,1,6,1843.75,4,4,4,444,Top Customers
17469,17,6,1843.06,4,4,4,444,Top Customers
12950,25,3,1843,3,2,4,324,Big Spenders
15814,17,6,1842.73,4,4,4,444,Top Customers
17015,29,3,1842.56,3,2,4,324,Big Spenders
16102,43,3,1842.14,3,2,4,324,Big Spenders
16455,153,7,1841.18,1,4,4,144,Loyal Customers
12963,11,9,1841.03,4,4,4,444,Top Customers
12383,9,6,1839.31,4,4,4,444,Top Customers
14216,17,4,1839.3,4,3,4,434,Top Customers
17519,18,7,1839.07,4,4,4,444,Top Customers
14459,156,1,1837.92,1,1,4,114,Big Spenders
18287,0,3,1837.28,4,2,4,424,Big Spenders
16152,269,1,1829.04,1,1,4,114,Big Spenders
15203,26,6,1827.8,3,4,4,344,Top Customers
18122,3,6,1826.21,4,4,4,444,Top Customers
16153,50,5,1824.23,3,3,4,334,Top Customers
16169,40,4,1822.97,3,3,4,334,Top Customers
16201,17,5,1821.52,4,3,4,434,Top Customers
14533,25,9,1812.62,3,4,4,344,Top Customers
16474,18,11,1811.47,4,4,4,444,Top Customers
13725,38,11,1809.81,3,4,4,344,Top Customers
13650,1,7,1809.34,4,4,4,444,Top Customers
16979,18,8,1809.05,4,4,4,444,Top Customers
13048,15,5,1805.91,4,3,4,434,Top Customers
12381,0,6,1803.96,4,4,4,444,Top Customers
14305,32,5,1803.76,3,3,4,334,Top Customers
15812,33,5,1801.14,3,3,4,334,Top Customers
16249,53,5,1800.07,3,3,4,334,Top Customers
13562,82,3,1799.33,2,2,4,224,Big Spenders
13196,12,4,1797.78,4,3,4,434,Top Customers
17750,57,9,1797.57,3,4,4,344,Top Customers
12348,76,4,1797.24,2,3,4,234,Loyal Customers
18235,32,3,1796.48,3,2,4,324,Big Spenders
18179,10,6,1793.17,4,4,4,444,Top Customers
17648,61,5,1789.55,2,3,4,234,Loyal Customers
17663,26,9,1788.27,3,4,4,344,Top Customers
13875,38,5,1786.79,3,3,4,334,Top Customers
13510,46,5,1785.16,3,3,4,334,Top Customers
14608,60,4,1785.15,2,3,4,234,Loyal Customers
14935,298,1,1784.71,1,1,4,114,Big Spenders
17629,19,9,1784.12,4,4,4,444,Top Customers
17705,38,10,1781.12,3,4,4,344,Top Customers
15260,101,8,1780.77,2,4,4,244,Loyal Customers
16380,91,1,1780.59,2,1,4,214,Big Spenders
14215,12,7,1777.92,4,4,4,444,Top Customers
17092,51,4,1777.78,3,3,4,334,Top Customers
13481,46,8,1776.81,3,4,4,344,Top Customers
16841,66,7,1774.62,2,4,4,244,Loyal Customers
16719,15,8,1773.92,4,4,4,444,Top Customers
14387,75,3,1770.56,2,2,4,224,Big Spenders
16681,73,6,1770.34,2,4,4,244,Loyal Customers
15864,23,8,1769.78,3,4,4,344,Top Customers
15594,16,6,1767.53,4,4,4,444,Top Customers
14621,90,6,1765.76,2,4,4,244,Loyal Customers
16751,90,1,1764.72,2,1,4,214,Big Spenders
17873,81,6,1764.36,2,4,4,244,Loyal Customers
12424,163,2,1760.96,1,2,4,124,Big Spenders
12823,75,5,1759.5,2,3,4,234,Loyal Customers
15220,52,7,1758.92,3,4,4,344,Top Customers
12349,19,1,1757.55,4,1,4,414,Big Spenders
12645,110,5,1755.38,2,3,4,234,Loyal Customers
13808,47,5,1747.66,3,3,4,334,Top Customers
